renda_mensal,nivel_endividamento,frequencia_poupanca,comprometimento_gastos,Alimentacao,Moradia,Transporte,Saude,Educacao,Lazer,Servicos,perfil_financeiro
2962.96,59.5,Baixa,41.5,253.31,549.13,207.32,90.49,72.05,38.23,20.15,Em risco
1813.68,35.3,Alta,50.2,193.07,373.31,195.11,74.13,38.2,20.88,15.29,Em observacao
1735.66,25.9,Media,56.0,206.1,364.76,231.33,78.27,47.49,25.67,17.73,Saudavel
2491.15,8.6,Alta,71.1,361.99,716.73,386.2,168.17,75.95,42.38,19.73,Em observacao
7885.0,27.1,Media,59.8,987.63,2000.1,988.21,323.4,218.63,144.8,52.48,Saudavel
5477.03,3.3,Media,78.0,768.32,1774.44,932.03,413.61,226.08,110.39,48.47,Em observacao
5668.73,16.8,Media,64.9,650.88,1559.9,830.62,267.11,222.5,107.83,42.26,Saudavel
2407.51,41.0,Alta,73.1,377.57,757.49,308.69,155.0,99.12,41.65,20.85,Em observacao
4877.65,24.2,Alta,60.7,650.39,1179.03,569.49,255.7,180.35,83.89,41.6,Saudavel
2153.38,13.7,Media,34.6,160.86,329.73,133.97,54.01,35.57,22.8,8.76,Saudavel
1808.99,34.2,Baixa,74.1,268.37,506.11,331.55,101.75,74.82,38.05,19.93,Em observacao
4381.38,35.2,Baixa,53.1,479.98,898.72,497.59,218.03,118.34,73.15,41.2,Em observacao
2605.77,49.3,Media,66.6,326.17,723.69,314.17,182.7,110.8,51.33,25.39,Em observacao
3690.35,16.5,Media,27.1,190.72,459.49,157.13,92.33,52.56,32.07,14.65,Saudavel
3017.42,39.5,Media,38.0,213.07,443.33,261.47,124.56,55.31,28.17,20.56,Em observacao
3018.57,33.4,Alta,49.2,274.88,555.39,367.96,129.85,88.21,49.07,21.07,Em observacao
2834.54,14.6,Baixa,84.9,480.07,991.63,530.71,167.71,133.15,75.85,26.78,Em observacao
2489.08,2.9,Media,57.0,331.48,515.04,264.89,158.16,89.38,37.89,22.43,Saudavel
4566.76,44.9,Baixa,34.2,320.95,601.31,351.72,149.19,68.09,46.98,21.33,Em observacao
1936.42,27.4,Media,10.4,42.72,91.03,32.69,15.98,10.22,5.17,3.14,Saudavel
2610.6,31.9,Baixa,43.8,243.55,445.53,248.76,103.41,51.3,32.72,18.22,Em observacao
2215.23,58.5,Baixa,77.4,355.67,629.54,393.27,163.83,89.93,59.19,22.97,Em risco
2384.21,18.1,Media,57.4,250.95,570.05,307.68,124.42,60.01,40.15,16.22,Saudavel
2202.56,48.2,Baixa,63.8,237.17,635.19,304.72,100.69,72.51,38.28,16.56,Em observacao
4238.88,50.8,Baixa,37.8,338.22,635.64,338.84,132.2,94.25,37.14,24.73,Em risco
4997.98,24.3,Media,83.8,722.11,2080.15,713.56,318.38,186.22,104.4,62.32,Em observacao
2692.16,11.8,Alta,47.1,256.57,530.8,240.23,124.01,64.29,35.63,16.01,Saudavel
2072.05,41.1,Media,44.1,189.37,379.21,186.65,81.08,39.29,27.02,10.27,Em observacao
2185.41,16.6,Media,12.5,47.12,116.72,60.35,23.82,14.8,7.76,3.18,Saudavel
6307.39,24.0,Baixa,82.6,858.55,2288.87,1121.08,468.87,275.36,129.18,65.0,Em observacao
3362.6,20.9,Media,30.5,226.37,418.88,213.32,79.52,47.06,24.98,14.92,Saudavel
2517.02,29.2,Baixa,62.8,284.46,620.18,381.52,141.8,76.61,51.03,24.34,Saudavel
1939.76,29.5,Media,48.3,167.54,424.14,178.47,86.51,40.17,29.14,11.13,Saudavel
3517.65,16.6,Baixa,63.2,420.92,997.97,389.51,216.63,97.48,69.97,30.21,Saudavel
2832.15,10.5,Baixa,35.9,215.88,433.81,201.5,73.93,54.26,22.32,15.66,Saudavel
4109.87,19.0,Media,66.8,547.15,1215.72,506.55,226.99,144.2,72.15,31.01,Saudavel
2304.56,26.6,Baixa,77.9,372.06,762.76,375.92,136.39,74.0,53.25,20.43,Em observacao
5083.06,2.6,Media,44.6,439.84,998.8,429.74,188.06,102.18,80.88,28.84,Saudavel
3392.36,13.2,Alta,81.1,529.58,1213.5,480.58,271.03,123.48,91.98,40.66,Em observacao
7614.47,51.6,Baixa,38.0,543.24,1038.07,734.95,314.69,146.8,72.55,45.59,Em risco
2632.89,52.9,Baixa,62.0,279.31,694.48,324.0,161.31,84.4,58.21,30.08,Em risco
2920.08,14.8,Baixa,58.9,380.1,618.59,366.81,190.95,86.45,46.85,29.83,Saudavel
2294.32,11.7,Baixa,56.8,261.3,533.1,253.52,129.93,69.45,40.63,15.78,Saudavel
8197.04,23.7,Baixa,28.7,414.53,965.11,557.78,187.82,113.97,77.83,32.22,Saudavel
2448.93,14.8,Alta,57.2,273.38,638.25,253.7,98.85,77.99,36.88,22.46,Saudavel
4643.22,19.2,Baixa,35.6,312.82,732.29,320.79,146.36,75.67,44.32,22.21,Saudavel
2774.9,30.9,Alta,60.9,352.26,747.32,298.24,151.77,78.03,37.64,25.82,Em observacao
1873.79,20.5,Media,61.8,218.17,422.37,285.89,128.73,54.13,30.91,18.14,Saudavel
2083.92,25.0,Alta,65.9,289.43,549.65,277.97,128.61,77.51,32.59,17.46,Saudavel
4889.36,22.9,Baixa,28.1,309.95,514.35,246.85,153.72,86.19,45.59,17.54,Saudavel
4371.82,43.8,Media,68.7,589.11,1168.78,672.75,313.95,132.95,84.74,42.26,Em observacao
6139.99,12.2,Alta,46.3,467.09,1311.3,573.71,203.03,171.47,79.14,37.18,Saudavel
4113.9,45.5,Baixa,65.9,499.54,1160.25,514.66,245.59,166.09,77.1,45.88,Em observacao
4227.36,16.5,Media,76.8,532.99,1450.85,730.73,231.21,185.6,79.58,37.01,Em observacao
3625.7,20.9,Baixa,52.3,304.71,852.11,421.87,157.58,80.03,48.93,29.35,Saudavel
3404.86,17.2,Alta,31.3,232.44,478.1,167.79,95.13,48.09,29.72,13.5,Saudavel
3141.57,61.4,Baixa,38.0,274.04,446.77,234.71,123.82,62.08,37.72,15.97,Em risco
3574.28,46.2,Baixa,44.3,364.49,549.72,375.74,164.74,71.27,37.63,19.23,Em observacao
2801.79,42.0,Baixa,46.4,301.22,503.31,235.74,133.97,69.09,40.11,17.92,Em observacao
5083.24,8.5,Media,50.3,612.48,928.64,511.82,240.51,148.71,70.42,45.32,Saudavel
3867.52,50.2,Media,43.2,373.44,626.49,317.11,184.73,86.16,60.47,20.93,Em risco
7377.76,33.6,Alta,38.9,577.33,1299.03,461.82,262.63,156.13,69.35,44.41,Em observacao
2160.33,9.2,Media,38.9,148.22,334.01,182.77,88.95,53.65,21.47,11.49,Saudavel
4799.02,37.6,Baixa,55.6,513.27,1204.08,439.95,250.24,136.07,85.12,40.9,Em observacao
3881.18,55.9,Media,43.6,275.96,791.73,320.19,139.21,92.38,49.53,24.71,Em risco
2679.11,24.0,Media,71.1,397.42,786.32,372.11,164.85,108.67,50.33,25.5,Em observacao
5176.03,48.2,Media,26.0,233.99,621.92,243.32,110.01,84.88,33.09,19.83,Em observacao
6406.35,43.3,Baixa,70.3,964.55,2002.87,777.13,377.53,207.09,117.37,59.09,Em observacao
2232.49,39.3,Baixa,42.6,149.6,439.17,195.99,70.59,53.87,29.39,12.33,Em observacao
4102.62,32.2,Alta,51.2,428.98,781.37,425.6,235.95,131.2,57.99,38.74,Em observacao
1842.4,21.7,Alta,53.8,208.53,414.97,172.97,101.08,50.42,31.5,12.12,Saudavel
2053.54,37.4,Media,86.9,364.17,767.21,355.87,128.95,100.15,42.55,24.69,Em observacao
2728.77,48.0,Alta,44.0,192.31,542.17,241.82,108.3,67.94,33.01,15.65,Em observacao
3557.63,8.7,Alta,25.3,166.74,399.85,169.4,86.32,43.8,24.34,11.37,Saudavel
4470.65,43.5,Media,71.4,611.6,1392.58,583.41,289.8,178.43,98.02,39.23,Em observacao
5517.53,4.9,Baixa,92.7,1017.69,2111.19,1075.23,490.88,238.37,114.84,64.99,Em risco
3561.62,29.6,Baixa,42.2,333.02,569.28,325.56,114.91,90.93,47.68,20.99,Saudavel
1796.29,27.9,Baixa,64.9,247.15,428.83,274.49,105.99,59.64,28.96,21.13,Saudavel
1895.01,6.3,Alta,65.8,249.74,511.59,268.36,111.68,52.94,35.08,16.82,Saudavel
3212.69,28.7,Media,46.7,265.67,546.83,330.75,177.8,98.87,55.35,24.99,Saudavel
2594.51,30.5,Baixa,79.0,381.99,946.0,345.39,181.16,116.61,52.03,25.64,Em observacao
1493.84,16.3,Alta,66.6,220.8,376.49,189.67,109.82,51.02,32.2,15.37,Saudavel
5262.1,27.9,Media,90.5,986.51,1887.08,1074.12,323.88,280.11,137.69,73.17,Em observacao
3374.54,4.7,Media,80.5,612.34,1065.02,507.19,277.27,149.4,72.83,31.67,Em observacao
2061.58,66.5,Media,70.4,331.38,580.76,262.06,135.67,66.85,48.05,26.62,Em risco
1702.08,48.8,Baixa,44.5,159.03,331.51,148.33,51.97,41.08,16.54,8.53,Em observacao
2229.23,5.8,Media,71.7,265.61,709.44,302.8,155.48,90.94,53.52,21.45,Em observacao
4213.43,42.6,Media,71.8,591.25,1289.06,616.41,264.04,147.19,68.22,48.27,Em observacao
3652.01,44.3,Baixa,46.0,331.31,759.79,279.68,138.86,97.94,52.56,21.29,Em observacao
1831.99,36.3,Baixa,44.5,176.76,309.24,172.96,78.21,46.04,20.53,10.88,Em observacao
4023.1,10.9,Media,54.0,427.06,844.51,478.19,222.59,106.47,59.46,34.47,Saudavel
4537.85,21.2,Baixa,27.9,244.31,503.6,243.56,135.9,85.3,37.7,16.35,Saudavel
3735.83,44.7,Baixa,62.8,415.85,925.69,536.58,236.91,136.06,57.66,35.76,Em observacao
4425.75,22.7,Alta,55.6,394.62,1103.71,505.67,222.51,125.99,73.86,32.58,Saudavel
3392.91,14.0,Baixa,44.2,256.15,713.6,263.43,126.98,76.48,42.7,20.56,Saudavel
3629.85,35.8,Alta,10.5,64.75,164.37,83.54,37.79,16.83,10.79,4.48,Em observacao
3101.67,59.1,Media,83.5,434.19,1198.99,473.7,229.31,152.79,67.93,33.79,Em risco
2364.58,35.5,Media,81.6,371.09,826.17,388.78,180.92,101.09,40.16,20.98,Em observacao
4024.58,45.7,Media,45.3,291.5,866.01,333.41,180.25,77.24,52.08,24.36,Em observacao
3300.98,18.4,Baixa,54.7,328.71,758.45,350.06,177.18,106.53,59.29,25.86,Saudavel
2825.37,35.3,Baixa,49.2,300.81,565.16,279.63,132.55,59.55,33.16,18.74,Em observacao
1444.06,5.9,Baixa,37.7,139.74,198.99,102.3,48.02,30.39,17.19,7.25,Saudavel
3689.38,30.5,Media,72.1,548.4,1178.41,510.97,204.57,109.36,75.74,32.69,Em observacao
3784.46,28.9,Media,62.0,375.37,1014.17,486.37,235.02,135.32,71.35,28.2,Saudavel
3050.23,27.9,Media,44.6,243.43,614.4,244.61,134.9,66.08,35.95,22.39,Saudavel
4272.47,46.5,Baixa,40.2,318.35,771.61,320.68,143.45,93.77,43.82,23.85,Em observacao
4922.99,25.5,Alta,38.9,365.91,741.82,413.19,184.12,125.48,60.45,25.5,Saudavel
2884.57,41.8,Baixa,61.4,391.9,774.86,291.85,159.06,92.37,38.74,23.75,Em observacao
2065.14,39.0,Media,67.7,260.66,563.31,296.12,135.42,69.87,49.95,23.07,Em observacao
4868.11,10.7,Baixa,71.1,827.23,1368.2,635.64,316.96,169.46,90.42,53.49,Em observacao
3227.35,34.6,Baixa,58.5,376.05,740.85,398.47,174.18,111.09,60.78,28.17,Em observacao
3760.31,12.7,Alta,23.1,176.44,332.59,215.63,69.02,40.08,23.21,10.84,Saudavel
2128.82,52.4,Media,66.3,339.63,501.28,283.0,156.46,70.58,36.92,22.48,Em risco
2725.77,2.0,Media,105.8,645.25,1100.81,564.25,301.38,148.13,82.69,41.07,Em observacao
2544.07,50.6,Baixa,36.9,171.78,354.29,216.04,92.96,51.04,36.73,14.87,Em risco
2329.68,34.4,Baixa,24.9,100.96,266.29,100.71,55.42,35.26,14.7,6.94,Em observacao
3000.16,2.5,Media,16.2,106.41,214.38,84.91,41.7,19.01,12.54,5.68,Saudavel
1987.87,32.4,Alta,56.3,208.84,495.0,225.08,99.47,48.01,29.08,13.42,Em observacao
2435.59,11.1,Baixa,54.5,283.79,599.09,229.74,100.12,54.19,40.96,18.42,Saudavel
4903.66,25.4,Alta,72.6,615.61,1616.81,727.13,282.69,169.32,102.03,45.26,Em observacao
2760.56,39.7,Baixa,46.2,282.5,477.31,301.02,101.17,54.86,42.62,15.87,Em observacao
3032.65,24.2,Alta,26.6,146.03,327.97,179.82,67.07,48.67,23.63,14.64,Saudavel
1563.57,42.2,Baixa,61.6,194.86,397.07,189.63,100.38,42.66,26.62,12.55,Em observacao
2632.5,17.0,Alta,58.2,279.06,591.2,326.98,151.68,100.76,57.69,25.2,Saudavel
1519.26,27.6,Baixa,71.1,208.66,451.14,208.44,105.04,57.21,32.31,17.52,Em observacao
2741.79,40.5,Baixa,61.9,387.51,626.02,391.97,136.46,87.85,43.35,23.19,Em observacao
7456.67,10.6,Alta,63.5,910.17,2187.38,840.34,392.3,225.66,105.59,73.68,Saudavel
1985.39,7.6,Baixa,94.1,304.34,863.79,333.91,177.99,107.66,51.68,29.03,Em risco
2282.56,44.5,Baixa,77.6,430.24,723.48,319.28,140.2,85.33,45.59,26.99,Em observacao
5235.2,13.9,Media,46.2,478.97,951.14,494.07,228.87,162.55,70.33,34.81,Saudavel
3553.63,31.1,Baixa,37.4,306.54,451.77,306.45,123.4,73.35,45.95,20.06,Em observacao
2543.97,24.6,Media,51.5,226.5,528.44,295.61,136.86,70.12,32.26,20.86,Saudavel
3188.77,30.9,Alta,49.8,342.78,596.51,367.88,150.46,70.84,36.71,21.43,Em observacao
4163.45,47.5,Alta,30.8,234.3,550.21,262.01,99.12,80.88,35.92,18.74,Em observacao
1835.17,39.5,Alta,34.2,120.74,269.69,130.86,55.18,26.61,17.0,7.17,Em observacao
3787.38,16.1,Media,38.6,313.97,602.45,308.68,119.43,58.75,41.86,17.49,Saudavel
6899.23,11.7,Baixa,58.7,749.29,1780.67,779.83,375.16,202.24,110.66,50.14,Saudavel
2314.39,11.9,Media,65.0,281.13,625.9,318.16,121.73,90.62,49.9,18.07,Saudavel
1869.26,41.2,Baixa,78.4,252.9,588.38,334.11,145.26,75.19,45.95,23.04,Em observacao
1575.06,31.2,Baixa,56.3,189.41,371.0,180.2,66.22,44.71,23.16,12.28,Em observacao
5868.61,15.3,Baixa,50.7,539.68,1244.05,640.49,306.44,129.67,76.63,35.77,Saudavel
6172.84,20.3,Media,47.3,483.65,1415.96,494.98,282.55,133.46,69.66,39.53,Saudavel
2085.31,14.8,Alta,58.1,266.65,472.05,254.9,105.28,59.51,38.04,16.17,Saudavel
5031.39,14.1,Baixa,93.0,1083.21,1935.84,784.23,474.24,206.19,119.42,76.76,Em risco
1967.51,49.9,Baixa,18.9,69.37,149.36,73.99,41.83,20.84,11.09,5.7,Em observacao
2169.92,7.9,Media,74.7,302.27,686.8,348.55,135.79,75.41,46.23,25.64,Em observacao
2170.74,6.9,Media,50.9,193.43,465.16,249.93,103.87,52.01,28.3,13.18,Saudavel
2133.78,14.8,Baixa,80.2,342.47,799.95,273.72,124.78,95.48,45.21,28.96,Em observacao
6435.36,21.8,Baixa,12.7,166.26,333.29,156.24,66.16,56.49,27.54,14.52,Saudavel
3886.12,41.9,Baixa,61.1,435.7,956.51,542.59,180.53,145.15,83.3,29.76,Em observacao
2339.84,3.3,Media,79.5,326.0,798.42,403.86,141.88,112.46,48.73,28.53,Em observacao
4120.69,15.6,Baixa,19.2,172.06,323.43,139.61,73.27,46.98,27.38,10.11,Saudavel
3421.06,48.1,Media,55.0,359.94,765.27,376.02,208.1,91.55,53.91,27.84,Em observacao
8524.94,47.9,Baixa,74.3,1204.84,2359.11,1551.59,622.22,311.21,177.12,109.36,Em observacao
5916.63,31.8,Media,37.2,393.86,866.16,523.93,212.02,100.89,67.75,34.83,Em observacao
1797.18,26.5,Baixa,74.9,311.17,489.98,296.79,108.91,71.28,45.94,22.47,Em observacao
2535.69,42.9,Baixa,68.4,317.02,765.53,348.49,145.53,86.18,51.49,19.07,Em observacao
3610.46,25.0,Baixa,59.0,399.8,958.03,425.03,182.07,86.94,47.53,31.33,Saudavel
4757.2,31.3,Media,71.5,596.4,1363.25,769.85,346.34,164.59,104.0,54.96,Em observacao
3532.98,59.7,Baixa,66.3,516.95,934.88,478.79,175.94,136.26,63.73,36.12,Em risco
7813.97,13.5,Baixa,60.7,1059.87,1823.14,991.36,435.03,241.73,128.01,62.03,Saudavel
2358.82,57.8,Alta,71.0,325.66,725.32,328.84,159.8,69.88,38.42,27.53,Em risco
1973.48,31.7,Media,78.7,314.06,675.14,288.53,122.99,83.83,44.64,23.47,Em observacao
2046.03,35.2,Baixa,63.9,224.41,605.34,246.72,109.44,63.86,40.39,17.37,Em observacao
6294.2,25.8,Media,63.4,661.17,1870.09,770.27,341.68,195.45,96.82,57.02,Saudavel
3338.22,29.3,Media,75.2,551.64,910.52,557.84,224.64,139.44,85.26,39.4,Em observacao
3188.72,44.9,Media,38.6,231.76,485.62,272.41,108.75,77.64,35.49,20.31,Em observacao
4126.99,23.6,Baixa,41.3,298.54,740.67,359.14,150.13,83.21,48.34,22.97,Saudavel
1563.19,27.7,Baixa,46.2,151.18,291.99,150.52,56.86,36.83,22.93,11.58,Saudavel
3586.32,27.1,Baixa,81.0,533.23,1241.1,604.34,252.19,141.66,90.97,40.25,Em observacao
2145.13,43.6,Baixa,69.0,276.24,614.28,315.93,125.74,85.54,39.28,23.54,Em observacao
4228.32,3.2,Alta,17.6,150.46,289.12,155.52,65.9,46.91,22.64,12.63,Saudavel
1412.0,9.5,Baixa,63.4,152.6,377.95,201.23,82.48,41.69,25.2,14.14,Saudavel
1449.26,20.6,Media,44.7,134.53,271.63,133.79,49.82,30.41,16.88,10.21,Saudavel
8816.68,11.8,Baixa,45.2,666.67,1682.32,800.31,409.84,263.02,106.78,54.8,Saudavel
2795.92,44.1,Baixa,65.6,356.85,709.77,414.46,160.89,100.56,64.42,25.99,Em observacao
4459.49,25.9,Media,48.0,416.06,926.41,418.44,156.14,128.27,64.71,31.78,Saudavel
2687.11,5.7,Media,79.5,429.71,847.74,479.76,211.36,86.58,50.65,31.21,Em observacao
2890.46,18.7,Baixa,13.0,71.82,172.25,72.07,26.21,19.33,9.54,5.75,Saudavel
5193.22,53.8,Alta,56.7,525.34,1195.41,702.23,242.43,144.76,86.41,49.05,Em risco
1964.81,29.5,Baixa,85.4,330.3,742.64,300.51,162.01,76.0,46.07,20.1,Em observacao
7026.56,18.8,Alta,58.1,794.38,1748.35,786.7,310.11,238.34,142.96,61.63,Saudavel
2096.03,35.3,Alta,96.0,424.17,867.97,350.51,194.11,83.95,62.19,29.6,Em observacao
3763.93,45.9,Baixa,28.8,215.06,445.2,199.64,106.68,63.58,35.49,17.16,Em observacao
2694.56,38.0,Media,44.3,254.17,490.13,218.22,115.77,66.86,31.26,16.75,Em observacao
2194.93,6.2,Baixa,65.0,310.32,587.73,289.96,103.33,77.41,37.25,21.1,Saudavel
2926.08,26.4,Media,51.6,265.84,682.36,302.14,134.01,67.27,33.28,23.67,Saudavel
3662.85,25.9,Media,52.8,312.43,846.57,432.9,170.13,90.08,52.09,30.29,Saudavel
3621.92,52.0,Baixa,75.0,574.33,994.96,638.9,260.6,124.15,83.56,41.73,Em risco
1412.0,29.0,Media,72.6,178.89,464.46,197.21,91.66,48.97,30.87,13.12,Em observacao
7654.77,12.5,Baixa,67.8,1093.67,1910.53,1207.04,506.27,250.42,151.0,71.06,Saudavel
3157.72,38.5,Baixa,90.5,599.12,1317.35,445.34,259.94,115.41,87.78,34.18,Em risco
1535.7,10.7,Baixa,39.3,103.01,240.68,133.47,63.97,38.28,15.53,8.61,Saudavel
2722.61,14.6,Baixa,62.4,370.67,729.38,308.38,134.28,84.75,44.15,27.46,Saudavel
3026.84,38.9,Media,55.1,313.09,659.08,369.95,169.83,87.83,45.54,22.32,Em observacao
3376.62,14.7,Media,100.4,653.95,1201.34,839.79,359.08,170.17,119.26,46.82,Em observacao
2825.7,54.0,Baixa,34.1,152.41,461.39,183.59,72.86,55.61,25.33,12.16,Em risco
3061.26,23.6,Baixa,74.4,510.81,866.85,449.31,222.01,133.05,57.52,36.63,Em observacao
3890.96,12.4,Alta,68.7,593.35,1080.61,473.59,265.29,154.98,71.93,32.69,Saudavel
1412.0,34.8,Alta,57.3,170.5,294.98,179.65,83.21,47.47,20.86,13.08,Em observacao
1650.47,9.1,Baixa,50.4,195.62,312.1,147.3,97.17,39.11,25.42,15.01,Saudavel
3260.86,15.7,Baixa,32.4,214.99,430.1,210.2,97.69,57.38,32.85,14.49,Saudavel
1871.29,29.6,Media,62.3,255.29,441.19,262.47,100.71,56.05,30.89,18.6,Saudavel
6942.06,21.2,Baixa,41.3,463.88,1273.99,625.69,240.63,152.78,68.58,39.81,Saudavel
1443.08,24.6,Media,92.4,228.62,561.46,284.46,141.36,58.02,36.5,22.79,Em observacao
2545.95,42.0,Baixa,43.2,229.87,430.2,221.53,110.81,59.69,31.17,17.03,Em observacao
3601.38,14.5,Baixa,76.4,520.21,1155.79,581.85,220.11,154.64,84.35,35.93,Em observacao
1649.34,49.9,Media,45.8,150.99,305.43,153.85,66.86,44.45,22.89,10.39,Em observacao
6074.64,30.4,Alta,62.3,827.06,1367.04,834.99,351.84,214.67,127.48,60.97,Em observacao
4171.36,58.7,Baixa,72.7,576.54,1356.74,496.41,307.56,176.24,85.86,34.33,Em risco
4205.43,10.2,Media,40.2,327.42,618.38,408.56,154.18,104.84,56.46,22.2,Saudavel
2475.59,60.1,Media,70.8,400.39,715.57,310.3,173.75,77.66,48.39,26.55,Em risco
4371.64,33.8,Baixa,63.2,607.89,1118.58,559.92,243.34,113.84,81.83,36.33,Em observacao
2270.9,51.6,Baixa,62.0,266.94,586.81,286.68,128.84,78.66,41.87,18.28,Em risco
2724.81,6.0,Baixa,37.5,230.87,377.22,244.66,89.36,42.74,23.98,12.14,Saudavel
5135.48,18.3,Media,100.7,840.65,2206.86,1008.02,553.11,317.31,158.83,84.15,Em observacao
3721.64,11.4,Baixa,14.2,106.02,207.71,120.29,42.58,28.58,16.3,6.54,Saudavel
3556.11,10.6,Media,10.6,86.98,142.47,71.17,35.65,21.73,13.33,6.16,Saudavel
3137.3,22.4,Media,54.6,320.31,806.74,303.91,126.38,88.13,44.38,23.9,Saudavel
3695.63,9.1,Media,66.4,546.02,1031.98,426.14,189.09,137.65,84.5,39.05,Saudavel
2007.14,43.4,Media,42.4,145.4,354.03,175.97,91.5,46.35,26.03,10.91,Em observacao
3092.91,39.7,Baixa,35.5,183.97,492.6,224.69,94.57,58.65,28.12,15.38,Em observacao
11052.27,7.4,Alta,54.9,1045.53,2726.64,1189.5,567.02,267.72,183.08,83.37,Saudavel
5852.07,61.7,Media,74.0,912.28,1696.0,851.31,438.53,238.0,136.38,55.69,Em risco
2353.33,11.4,Baixa,30.9,154.12,297.92,158.6,58.82,29.03,20.14,9.23,Saudavel
4926.58,60.6,Media,113.2,1014.12,2235.14,1235.23,562.32,281.03,173.5,73.5,Em risco
2707.0,22.5,Baixa,15.3,79.89,158.51,97.59,32.79,26.38,10.88,7.53,Saudavel
1788.74,25.2,Baixa,60.1,181.01,393.44,265.33,119.55,64.94,31.96,18.61,Saudavel
1713.01,44.7,Alta,63.2,232.56,473.51,183.24,99.77,47.04,34.41,12.51,Em observacao
4883.36,24.6,Baixa,87.0,767.85,1753.56,924.29,448.98,185.92,104.45,61.33,Em observacao
2936.81,12.0,Alta,43.4,284.83,458.78,294.47,113.27,67.08,37.48,18.48,Saudavel
2450.06,44.6,Media,49.3,230.11,530.28,246.96,98.39,55.51,30.17,16.61,Em observacao
2538.76,13.3,Baixa,9.6,43.84,100.75,46.9,29.31,13.37,6.38,4.25,Saudavel
3515.88,50.9,Alta,84.4,544.28,1390.48,561.59,230.58,126.62,72.38,42.57,Em risco
5209.22,53.3,Media,69.3,879.55,1315.88,650.76,377.91,225.08,108.37,52.89,Em risco
9044.14,18.7,Media,49.1,1032.2,1810.95,791.36,402.02,213.48,124.14,65.89,Saudavel
2914.34,40.2,Media,60.9,413.18,671.47,318.68,191.9,85.07,61.41,31.98,Em observacao
2700.78,39.8,Baixa,59.7,268.72,765.15,311.97,119.38,74.28,52.25,21.39,Em observacao
2662.35,20.7,Baixa,71.6,360.96,790.02,408.03,160.99,105.53,53.59,27.54,Em observacao
2799.84,12.7,Media,29.2,145.43,344.22,187.6,67.48,35.4,24.65,13.01,Saudavel
1412.0,18.8,Baixa,74.3,195.22,452.03,213.38,80.79,59.14,34.36,14.74,Em observacao
4542.92,25.6,Baixa,65.1,627.12,1219.33,564.04,292.58,141.54,79.44,34.8,Saudavel
5185.07,25.5,Media,73.0,692.09,1470.4,913.33,342.93,177.55,136.35,50.62,Em observacao
1978.96,29.7,Alta,49.5,175.1,438.41,171.13,90.42,56.09,35.07,13.93,Saudavel
5318.37,16.5,Media,62.8,751.94,1392.4,579.31,302.42,191.98,76.74,46.27,Saudavel
3112.48,24.4,Media,59.7,308.69,775.2,405.88,177.49,98.72,62.65,28.38,Saudavel
1412.0,9.3,Media,69.6,228.6,366.75,224.04,76.05,42.68,32.66,12.39,Saudavel
2758.4,44.3,Baixa,60.5,375.09,706.01,269.57,153.0,99.45,43.57,21.91,Em observacao
2110.82,47.1,Media,87.2,300.43,823.55,384.83,172.79,78.85,54.76,26.34,Em observacao
2265.77,4.0,Baixa,88.6,380.58,785.68,426.84,196.85,113.33,69.66,33.8,Em observacao
1674.69,34.2,Alta,83.4,353.59,536.3,252.86,126.53,65.0,36.85,26.3,Em observacao
2690.9,26.0,Media,45.7,236.97,552.56,217.0,97.53,70.35,38.91,17.44,Saudavel
1891.01,28.6,Media,47.7,139.77,406.58,174.49,90.32,51.2,25.23,15.29,Saudavel
5992.77,58.2,Media,59.3,712.53,1619.7,611.31,281.48,164.89,103.06,61.6,Em risco
6309.9,28.9,Baixa,47.0,535.14,1333.88,619.74,237.64,132.27,70.47,36.26,Saudavel
2449.19,26.3,Media,74.2,361.12,745.9,387.02,171.49,77.09,46.23,29.51,Em observacao
1412.0,4.0,Baixa,72.9,206.47,389.53,229.17,101.66,54.74,31.97,15.18,Em observacao
2633.36,5.5,Alta,49.6,233.77,537.25,250.1,135.85,83.12,44.96,20.23,Saudavel
1962.03,23.1,Alta,63.9,273.58,530.66,209.79,117.11,72.14,31.23,19.73,Saudavel
1774.33,21.5,Alta,78.5,226.5,559.4,339.56,139.61,74.47,34.77,18.74,Em observacao
5593.38,39.1,Media,37.9,365.35,874.63,447.5,223.53,113.19,65.94,26.98,Em observacao
2455.69,28.0,Baixa,100.9,465.06,1050.99,525.65,222.67,132.61,50.94,30.09,Em risco
5134.77,44.7,Baixa,82.6,739.63,1971.75,734.63,430.57,173.91,119.39,70.77,Em observacao
3902.63,24.0,Baixa,44.0,366.65,748.39,300.18,163.22,74.0,40.3,25.6,Saudavel
2432.54,20.9,Media,44.1,203.59,434.42,229.11,102.6,58.67,29.74,13.89,Saudavel
1597.36,31.6,Baixa,49.9,173.34,307.3,176.35,62.97,45.56,19.67,11.35,Em observacao
4482.11,38.5,Baixa,72.6,737.1,1198.29,668.01,326.32,161.21,108.97,54.05,Em observacao
3158.24,47.0,Baixa,53.2,329.13,715.53,355.75,129.7,81.31,48.5,19.05,Em observacao
3529.65,28.1,Media,68.6,392.9,1024.64,522.97,231.83,139.2,70.4,40.91,Saudavel
7705.94,58.7,Baixa,62.6,863.7,2023.35,1090.04,446.46,204.76,124.18,71.55,Em risco
4577.47,33.4,Baixa,64.4,555.57,1157.42,623.08,251.7,204.69,97.92,55.81,Em observacao
